State	District	Year	GWL_mbgl
Telangana	NIZAMABAD	2023	10.78
Telangana	NIZAMABAD	2023	5.83
Telangana	RANGA REDDY	2023	8.48
Telangana	RANGA REDDY	2023	10.03
Telangana	MEDAK	2021	14.88
Telangana	MEDAK	2021	13.52
Telangana	MEDAK	2021	38.23
Telangana	MEDAK	2022	12.56
Telangana	MEDAK	2022	18.85
Telangana	MEDAK	2022	11.4
Telangana	MEDAK	2022	6.17
Telangana	MEDAK	2023	10.15
Telangana	MEDAK	2023	15.08
Telangana	MEDAK	2023	26
Telangana	SANGA REDDY	2023	10.15
Telangana	MAHBUBNAGAR	2021	12.24
Telangana	MAHBUBNAGAR	2021	14.8
Telangana	MAHBUBNAGAR	2021	12.92
Telangana	MAHBUBNAGAR	2022	13.5
Telangana	MAHBUBNAGAR	2022	17.63
Telangana	MAHBUBNAGAR	2022	14.55
Telangana	MAHBUBNAGAR	2022	7.78
Telangana	MAHBUBNAGAR	2023	11.41
Telangana	NALGONDA	2022	15.59
Telangana	NALGONDA	2023	12.69
Telangana	NALGONDA	2023	20.26
Telangana	NALGONDA	2022	14.45
Telangana	NALGONDA	2022	11.02
Telangana	NALGONDA	2023	12.95
Telangana	WARANGAL RURAL	2022	7.48
Telangana	WARANGAL RURAL	2023	11.65
Telangana	VIKARABAD	2023	7.19
Telangana	RANGA REDDY	2021	6.95
Telangana	RANGA REDDY	2021	9.41
Telangana	RANGA REDDY	2021	3.37
Telangana	RANGA REDDY	2022	7.13
Telangana	RANGA REDDY	2022	11.8
Telangana	RANGA REDDY	2022	6.55
Telangana	RANGA REDDY	2022	3.4
Telangana	RANGA REDDY	2023	7.19
Telangana	RANGA REDDY	2023	7.29
Telangana	RANGA REDDY	2023	50.1
Telangana	RANGA REDDY	2022	53.02
Telangana	RANGA REDDY	2022	77.86
Telangana	RANGA REDDY	2022	67.47
Telangana	RANGA REDDY	2022	58.73
Telangana	RANGA REDDY	2023	52
Telangana	ADILABAD	2021	2.8
Telangana	ADILABAD	2021	0.98
Telangana	ADILABAD	2021	1.35
Telangana	ADILABAD	2022	3.64
Telangana	ADILABAD	2022	3.77
Telangana	ADILABAD	2022	1.15
Telangana	ADILABAD	2022	1.4
Telangana	ADILABAD	2023	3.9
Telangana	ADILABAD	2023	5.11
Telangana	ADILABAD	2023	1.92
Telangana	HYDERABAD	2021	8.64
Telangana	HYDERABAD	2021	3.04
Telangana	HYDERABAD	2021	2.55
Telangana	HYDERABAD	2022	12.24
Telangana	HYDERABAD	2022	15.21
Telangana	HYDERABAD	2022	12.95
Telangana	HYDERABAD	2022	6.92
Telangana	HYDERABAD	2023	7.89
Telangana	HYDERABAD	2023	3.79
Telangana	HYDERABAD	2023	15.71
Telangana	MAHBUBNAGAR	2023	4.67
Telangana	MAHBUBNAGAR	2023	12.36
Telangana	MAHBUBNAGAR	2021	6.36
Telangana	MAHBUBNAGAR	2021	15.05
Telangana	MAHBUBNAGAR	2021	6.39
Telangana	MAHBUBNAGAR	2022	10.85
Telangana	MAHBUBNAGAR	2022	16.23
Telangana	MAHBUBNAGAR	2022	1.18
Telangana	MAHBUBNAGAR	2022	1.72
Telangana	KARIMNAGAR	2023	3.42
Telangana	KARIMNAGAR	2023	4.16
Telangana	KARIMNAGAR	2023	1.4
Telangana	MEDAK	2021	7.88
Telangana	MEDAK	2021	7.55
Telangana	MEDAK	2021	5.98
Telangana	MEDAK	2022	7.18
Telangana	MEDAK	2022	6.52
Telangana	MEDAK	2022	7.06
Telangana	MEDAK	2022	7.6
Telangana	MEDAK	2023	8.91
Telangana	MEDAK	2023	5.76
Telangana	MAHBUBNAGAR	2023	3.63
Telangana	KHAMMAM	2021	9.12
Telangana	KHAMMAM	2021	6.69
Telangana	KHAMMAM	2021	7.34
Telangana	KHAMMAM	2022	8.91
Telangana	KHAMMAM	2022	11.33
Telangana	KHAMMAM	2022	1.46
Telangana	KHAMMAM	2023	10.28
Telangana	KHAMMAM	2023	11.69
Telangana	KHAMMAM	2023	3.25
Telangana	ADILABAD	2021	1.55
Telangana	ADILABAD	2021	-0.04
Telangana	ADILABAD	2021	0.33
Telangana	ADILABAD	2022	1.44
Telangana	ADILABAD	2022	1.21
Telangana	ADILABAD	2022	-0.24
Telangana	ADILABAD	2022	-0.02
Telangana	ADILABAD	2023	3
Telangana	ADILABAD	2023	1.34
Telangana	ADILABAD	2023	2.26
Telangana	MAHBUBNAGAR	2022	3.8
Telangana	MAHBUBNAGAR	2022	3.3
Telangana	NAGARKURNOOL	2023	6.98
Telangana	NAGARKURNOOL	2023	5.94
Telangana	NAGARKURNOOL	2023	8.71
Telangana	MAHBUBNAGAR	2021	6.81
Telangana	MAHBUBNAGAR	2021	5.88
Telangana	MAHBUBNAGAR	2021	3.84
Telangana	MAHBUBNAGAR	2022	6.64
Telangana	MAHBUBNAGAR	2022	10.3
Telangana	MAHBUBNAGAR	2022	7.46
Telangana	MAHBUBNAGAR	2022	7.01
Telangana	MAHBUBNAGAR	2023	4.12
Telangana	MAHBUBNAGAR	2023	4.42
Telangana	KARIMNAGAR	2023	2.94
Telangana	WARANGAL RURAL	2021	3.55
Telangana	WARANGAL RURAL	2021	3.8
Telangana	WARANGAL RURAL	2021	3.03
Telangana	WARANGAL RURAL	2022	3.1
Telangana	WARANGAL RURAL	2022	5.65
Telangana	WARANGAL RURAL	2022	4.78
Telangana	WARANGAL RURAL	2022	3.3
Telangana	WARANGAL RURAL	2023	4.22
Telangana	WARANGAL RURAL	2023	6.1
Telangana	WARANGAL RURAL	2023	5.33
Telangana	MAHBUBNAGAR	2022	3.43
Telangana	MAHBUBNAGAR	2022	6.01
Telangana	MAHBUBNAGAR	2022	0.74
Telangana	MAHBUBNAGAR	2022	-0.2
Telangana	NAGARKURNOOL	2023	0.86
Telangana	NAGARKURNOOL	2023	0.99
Telangana	NAGARKURNOOL	2023	0.06
Telangana	KHAMMAM	2022	5.08
Telangana	KHAMMAM	2022	8.29
Telangana	KHAMMAM	2022	1.16
Telangana	KHAMMAM	2022	3.68
Telangana	KHAMMAM	2023	10.91
Telangana	KHAMMAM	2023	4.14
Telangana	KARIMNAGAR	2023	1.1
Telangana	WARANGAL RURAL	2021	4.73
Telangana	WARANGAL RURAL	2021	4.18
Telangana	WARANGAL RURAL	2021	4.38
Telangana	WARANGAL RURAL	2022	5.3
Telangana	WARANGAL RURAL	2022	12.51
Telangana	WARANGAL RURAL	2022	3.61
Telangana	WARANGAL RURAL	2022	4.13
Telangana	WARANGAL RURAL	2023	5.91
Telangana	WARANGAL RURAL	2023	21.6
Telangana	WARANGAL RURAL	2023	6.39
Telangana	JANGAON	2023	5.91
Telangana	KHAMMAM	2023	1.63
Telangana	KHAMMAM	2023	2.3
Telangana	KHAMMAM	2023	1.21
Telangana	KHAMMAM	2021	1.46
Telangana	KHAMMAM	2021	0.5
Telangana	KHAMMAM	2021	1.93
Telangana	KHAMMAM	2022	1.28
Telangana	KHAMMAM	2022	2.2
Telangana	KHAMMAM	2022	0.82
Telangana	KHAMMAM	2022	0.91
Telangana	KARIMNAGAR	2021	2.95
Telangana	KARIMNAGAR	2021	2.53
Telangana	KARIMNAGAR	2021	1.36
Telangana	KARIMNAGAR	2022	1.74
Telangana	KARIMNAGAR	2022	4.18
Telangana	KARIMNAGAR	2022	3.8
Telangana	KARIMNAGAR	2022	1.28
Telangana	KARIMNAGAR	2023	3.42
Telangana	WARANGAL RURAL	2022	12.1
Telangana	WARANGAL RURAL	2022	14.15
Telangana	WARANGAL RURAL	2022	7.45
Telangana	WARANGAL RURAL	2022	8.9
Telangana	WARANGAL RURAL	2023	10.89
Telangana	WARANGAL RURAL	2023	7.22
Telangana	NAGARKURNOOL	2023	8.62
Telangana	NAGARKURNOOL	2023	13.46
Telangana	JAGITYAL	2023	5.78
Telangana	JAGITYAL	2023	4.31
Telangana	KHAMMAM	2023	3.79
Telangana	KHAMMAM	2023	5.38
Telangana	KHAMMAM	2023	2.8
Telangana	KHAMMAM	2022	3
Telangana	KHAMMAM	2022	5.02
Telangana	KHAMMAM	2022	1.37
Telangana	KHAMMAM	2022	1.87
Telangana	MEDAK	2021	1.75
Telangana	MEDAK	2022	6.82
Telangana	MEDAK	2022	1.37
Telangana	MEDAK	2023	4.35
Telangana	MEDAK	2023	2.75
Telangana	NALGONDA	2022	8.14
Telangana	NALGONDA	2022	1.71
Telangana	NALGONDA	2022	8.09
Telangana	NALGONDA	2022	1.6
Telangana	NALGONDA	2021	3.32
Telangana	NALGONDA	2021	2.02
Telangana	NALGONDA	2021	2.03
Telangana	NALGONDA	2022	2.54
Telangana	NALGONDA	2022	2.67
Telangana	NALGONDA	2022	2.33
Telangana	NALGONDA	2022	1.45
Telangana	NALGONDA	2023	2.83
Telangana	NALGONDA	2023	2.83
Telangana	NALGONDA	2023	3.55
Telangana	KHAMMAM	2022	8.33
Telangana	KHAMMAM	2022	5.7
Telangana	KHAMMAM	2022	4.76
Telangana	KHAMMAM	2023	9.54
Telangana	KHAMMAM	2023	4.97
Telangana	KHAMMAM	2022	3.09
Telangana	KHAMMAM	2022	0.97
Telangana	KHAMMAM	2022	1.18
Telangana	KHAMMAM	2023	2.26
Telangana	KHAMMAM	2023	1.12
Telangana	RANGA REDDY	2022	0.12
Telangana	RANGA REDDY	2022	15.04
Telangana	RANGA REDDY	2022	0.12
Telangana	RANGA REDDY	2022	0.49
Telangana	RANGA REDDY	2023	11.31
Telangana	RANGA REDDY	2023	2.02
Telangana	MAHBUBNAGAR	2021	9.35
Telangana	MAHBUBNAGAR	2021	11.35
Telangana	MAHBUBNAGAR	2021	11.33
Telangana	MAHBUBNAGAR	2022	12.75
Telangana	MAHBUBNAGAR	2022	14.49
Telangana	MAHBUBNAGAR	2022	11.29
Telangana	MAHBUBNAGAR	2022	10.53
Telangana	MAHBUBNAGAR	2023	8.62
Telangana	MAHBUBNAGAR	2023	12.25
Telangana	KARIMNAGAR	2021	4.18
Telangana	KARIMNAGAR	2021	3.88
Telangana	KARIMNAGAR	2021	1.91
Telangana	KARIMNAGAR	2022	5.47
Telangana	KARIMNAGAR	2022	9.5
Telangana	KARIMNAGAR	2022	2.49
Telangana	KARIMNAGAR	2022	0.02
Telangana	KARIMNAGAR	2023	5.78
Telangana	KARIMNAGAR	2023	7.9
Telangana	KARIMNAGAR	2023	2.05
Telangana	JAGITYAL	2023	7.9
Telangana	KARIMNAGAR	2022	4.65
Telangana	KARIMNAGAR	2022	2.36
Telangana	KARIMNAGAR	2022	-0.38
Telangana	KARIMNAGAR	2023	4.31
Telangana	KARIMNAGAR	2023	0.95
Telangana	NALGONDA	2021	1.73
Telangana	NALGONDA	2021	0.48
Telangana	NALGONDA	2021	0.55
Telangana	NALGONDA	2022	1.02
Telangana	NALGONDA	2022	2.87
Telangana	NALGONDA	2022	0.26
Telangana	NALGONDA	2022	0.28
Telangana	NALGONDA	2023	1.3
Telangana	NALGONDA	2023	3.1
Telangana	NALGONDA	2023	1.75
Telangana	SURYAPET	2023	1.3
Telangana	HYDERABAD	2021	0.74
Telangana	HYDERABAD	2021	0.5
Telangana	HYDERABAD	2021	0.11
Telangana	HYDERABAD	2022	0.55
Telangana	HYDERABAD	2022	1.44
Telangana	HYDERABAD	2022	-0.27
Telangana	HYDERABAD	2022	0.15
Telangana	HYDERABAD	2023	1.34
Telangana	HYDERABAD	2023	1.26
Telangana	HYDERABAD	2023	0.7
Telangana	ADILABAD	2023	4.15
Telangana	ADILABAD	2023	20.1
Telangana	ADILABAD	2023	9.78
Telangana	MEDAK	2023	21.9
Telangana	ADILABAD	2022	19.9
Telangana	ADILABAD	2022	7.97
Telangana	ADILABAD	2022	6
Telangana	ADILABAD	2023	20.08
Telangana	ADILABAD	2023	10.05
Telangana	ADILABAD	2023	14.68
Telangana	ADILABAD	2022	12.26
Telangana	ADILABAD	2022	15.82
Telangana	ADILABAD	2022	11.55
Telangana	ADILABAD	2022	11
Telangana	ADILABAD	2023	15.41
Telangana	ADILABAD	2023	12.48
Telangana	KARIMNAGAR	2023	3.94
Telangana	KARIMNAGAR	2021	3.82
Telangana	KARIMNAGAR	2021	2.6
Telangana	KARIMNAGAR	2021	3.91
Telangana	KARIMNAGAR	2022	5.5
Telangana	KARIMNAGAR	2022	4.58
Telangana	KARIMNAGAR	2022	0.29
Telangana	KARIMNAGAR	2022	2.7
Telangana	KARIMNAGAR	2023	5.53
Telangana	KARIMNAGAR	2023	2.85
Telangana	NALGONDA	2021	1.89
Telangana	NALGONDA	2021	1.21
Telangana	NALGONDA	2021	1.4
Telangana	SIDDIPET	2023	10.88
Telangana	SIDDIPET	2023	13.13
Telangana	MEDAK	2023	13.8
Telangana	MEDAK	2023	12.03
Telangana	RANGA REDDY	2021	7.58
Telangana	RANGA REDDY	2021	10.2
Telangana	RANGA REDDY	2021	11.01
Telangana	RANGA REDDY	2022	7.87
Telangana	RANGA REDDY	2022	10.35
Telangana	RANGA REDDY	2022	6.01
Telangana	RANGA REDDY	2022	7.18
Telangana	RANGA REDDY	2023	8.91
Telangana	RANGA REDDY	2023	6.86
Telangana	RANGA REDDY	2021	2.4
Telangana	RANGA REDDY	2021	7.33
Telangana	RANGA REDDY	2022	4.9
Telangana	RANGA REDDY	2022	4.9
Telangana	RANGA REDDY	2022	2
Telangana	RANGA REDDY	2022	2.38
Telangana	RANGA REDDY	2023	4.85
Telangana	RANGA REDDY	2023	2.34
Telangana	VIKARABAD	2023	8.91
Telangana	NALGONDA	2021	2.05
Telangana	NALGONDA	2021	1.83
Telangana	NALGONDA	2021	0.55
Telangana	NALGONDA	2022	1.71
Telangana	NALGONDA	2022	3.19
Telangana	NALGONDA	2022	3.76
Telangana	NALGONDA	2022	2.55
Telangana	NALGONDA	2023	2.65
Telangana	NALGONDA	2023	2.37
Telangana	ADILABAD	2023	4.1
Telangana	ADILABAD	2021	3.15
Telangana	ADILABAD	2021	1.42
Telangana	ADILABAD	2021	2.94
Telangana	ADILABAD	2022	3.36
Telangana	ADILABAD	2022	5.78
Telangana	ADILABAD	2022	1.28
Telangana	ADILABAD	2022	2.85
Telangana	ADILABAD	2023	7.12
Telangana	ADILABAD	2023	2.66
Telangana	NIZAMABAD	2021	3.68
Telangana	NIZAMABAD	2021	2.13
Telangana	NIZAMABAD	2021	2.26
Telangana	NIZAMABAD	2022	2.16
Telangana	NIZAMABAD	2022	4.1
Telangana	NIZAMABAD	2022	1.41
Telangana	NIZAMABAD	2022	1.74
Telangana	NIZAMABAD	2023	1.65
Telangana	NIZAMABAD	2023	2.07
Telangana	NIZAMABAD	2023	1.9
Telangana	RANGA REDDY	2021	6.01
Telangana	RANGA REDDY	2021	6.88
Telangana	RANGA REDDY	2021	4.5
Telangana	RANGA REDDY	2022	8.45
Telangana	RANGA REDDY	2022	14.2
Telangana	RANGA REDDY	2022	8.94
Telangana	RANGA REDDY	2022	7.52
Telangana	RANGA REDDY	2023	11.09
Telangana	RANGA REDDY	2023	12.47
Telangana	RANGA REDDY	2023	8.04
Telangana	MEDCHAL	2023	11.09
Telangana	MEDCHAL	2023	11.97
Telangana	WARANGAL RURAL	2021	2.62
Telangana	WARANGAL RURAL	2021	2.08
Telangana	WARANGAL RURAL	2021	1.13
Telangana	WARANGAL RURAL	2022	6.43
Telangana	WARANGAL RURAL	2022	7.23
Telangana	WARANGAL RURAL	2022	3.8
Telangana	WARANGAL RURAL	2022	2.37
Telangana	WARANGAL RURAL	2023	7.28
Telangana	WARANGAL RURAL	2023	8.31
Telangana	WARANGAL RURAL	2023	7.66
Telangana	JANGAON	2023	7.28
Telangana	NAGARKURNOOL	2023	4.25
Telangana	NAGARKURNOOL	2023	8.29
Telangana	NAGARKURNOOL	2023	6.36
Telangana	MAHBUBNAGAR	2021	3.4
Telangana	MAHBUBNAGAR	2021	6.84
Telangana	MAHBUBNAGAR	2021	3.22
Telangana	MAHBUBNAGAR	2022	3.4
Telangana	MAHBUBNAGAR	2022	11.66
Telangana	MAHBUBNAGAR	2022	3.88
Telangana	MAHBUBNAGAR	2022	2.98
Telangana	MAHBUBNAGAR	2023	4.25
Telangana	MAHBUBNAGAR	2022	1.75
Telangana	MAHBUBNAGAR	2022	1.9
Telangana	MAHBUBNAGAR	2023	4.86
Telangana	WARANGAL RURAL	2021	1.2
Telangana	WARANGAL RURAL	2021	1.05
Telangana	WARANGAL RURAL	2021	0.67
Telangana	WARANGAL RURAL	2022	1.12
Telangana	WARANGAL RURAL	2022	1.8
Telangana	WARANGAL RURAL	2022	-0.22
Telangana	WARANGAL RURAL	2022	0.6
Telangana	WARANGAL RURAL	2023	3.05
Telangana	WARANGAL RURAL	2023	3.65
Telangana	WARANGAL RURAL	2023	1.86
Telangana	MAHBUBNAGAR	2021	14.1
Telangana	MAHBUBNAGAR	2021	17.4
Telangana	MAHBUBNAGAR	2021	12.66
Telangana	MAHBUBNAGAR	2022	13.5
Telangana	MAHBUBNAGAR	2022	17.38
Telangana	MAHBUBNAGAR	2022	9.2
Telangana	MAHBUBNAGAR	2023	9.88
Telangana	MAHBUBNAGAR	2023	12.7
Telangana	MAHBUBNAGAR	2023	16.49
Telangana	MAHBUBNAGAR	2023	9.95
Telangana	MAHBUBNAGAR	2021	16.73
Telangana	MAHBUBNAGAR	2021	19.21
Telangana	MAHBUBNAGAR	2021	6.76
Telangana	MAHBUBNAGAR	2022	14.76
Telangana	MAHBUBNAGAR	2022	16.51
Telangana	MAHBUBNAGAR	2022	19.87
Telangana	MAHBUBNAGAR	2022	9.76
Telangana	MAHBUBNAGAR	2023	14.07
Telangana	MAHBUBNAGAR	2021	2.58
Telangana	ADILABAD	2021	3.9
Telangana	ADILABAD	2021	5.47
Telangana	ADILABAD	2022	3.38
Telangana	ADILABAD	2022	5.55
Telangana	ADILABAD	2022	1.83
Telangana	ADILABAD	2022	2.71
Telangana	ADILABAD	2023	2.67
Telangana	ADILABAD	2023	4.59
Telangana	ADILABAD	2021	5.32
Telangana	ADILABAD	2021	2.24
Telangana	ADILABAD	2021	3.3
Telangana	ADILABAD	2022	4.81
Telangana	ADILABAD	2022	7.42
Telangana	ADILABAD	2022	2.11
Telangana	ADILABAD	2022	3.72
Telangana	ADILABAD	2023	5.42
Telangana	ADILABAD	2023	6.26
Telangana	ADILABAD	2023	3.42
Telangana	ADILABAD	2023	5.42
Telangana	ADILABAD	2023	7.62
Telangana	NALGONDA	2023	14.12
Telangana	KARIMNAGAR	2021	9.26
Telangana	KARIMNAGAR	2021	31.98
Telangana	KARIMNAGAR	2021	14.16
Telangana	KARIMNAGAR	2022	7.78
Telangana	KARIMNAGAR	2022	3.57
Telangana	KARIMNAGAR	2022	10.2
Telangana	KARIMNAGAR	2023	10.19
Telangana	KARIMNAGAR	2023	3.75
Telangana	KARIMNAGAR	2021	29.25
Telangana	KARIMNAGAR	2021	29.75
Telangana	KARIMNAGAR	2021	7.99
Telangana	KARIMNAGAR	2022	8.1
Telangana	KARIMNAGAR	2022	3.32
Telangana	KARIMNAGAR	2022	26.99
Telangana	KARIMNAGAR	2023	14.27
Telangana	KARIMNAGAR	2021	8.72
Telangana	KARIMNAGAR	2021	9.11
Telangana	KARIMNAGAR	2021	11.26
Telangana	KARIMNAGAR	2022	10.24
Telangana	KARIMNAGAR	2022	3.26
Telangana	KARIMNAGAR	2022	13
Telangana	KARIMNAGAR	2023	12.36
Telangana	MAHBUBNAGAR	2021	5.14
Telangana	MAHBUBNAGAR	2021	7.27
Telangana	MAHBUBNAGAR	2021	7.23
Telangana	MAHBUBNAGAR	2022	7.19
Telangana	MAHBUBNAGAR	2022	8.54
Telangana	MAHBUBNAGAR	2022	6.17
Telangana	MAHBUBNAGAR	2022	4.02
Telangana	MAHBUBNAGAR	2023	6.01
Telangana	MAHBUBNAGAR	2023	7.23
Telangana	MAHBUBNAGAR	2023	7.46
Telangana	RANGA REDDY	2021	6.08
Telangana	RANGA REDDY	2021	9
Telangana	RANGA REDDY	2021	4.33
Telangana	RANGA REDDY	2022	8.16
Telangana	RANGA REDDY	2022	11.06
Telangana	RANGA REDDY	2022	6.13
Telangana	RANGA REDDY	2023	16.83
Telangana	RANGA REDDY	2023	12.85
Telangana	RANGA REDDY	2023	9.21
Telangana	RANGA REDDY	2023	9.21
Telangana	MAHBUBNAGAR	2023	1.19
Telangana	MAHBUBNAGAR	2021	3.56
Telangana	MAHBUBNAGAR	2021	5.47
Telangana	MAHBUBNAGAR	2021	3.85
Telangana	MAHBUBNAGAR	2022	3.27
Telangana	MAHBUBNAGAR	2022	4.47
Telangana	MAHBUBNAGAR	2022	1.96
Telangana	MAHBUBNAGAR	2022	-0.11
Telangana	MAHBUBNAGAR	2023	0.4
Telangana	MAHBUBNAGAR	2023	1.86
Telangana	NAGARKURNOOL	2023	0.4
Telangana	NAGARKURNOOL	2023	1.19
Telangana	NALGONDA	2021	1.62
Telangana	NALGONDA	2021	1.7
Telangana	NALGONDA	2021	1.62
Telangana	NAGARKURNOOL	2023	13.35
Telangana	NAGARKURNOOL	2023	18.12
Telangana	NAGARKURNOOL	2023	20.62
Telangana	MAHBUBNAGAR	2021	12.94
Telangana	MAHBUBNAGAR	2021	15.41
Telangana	MAHBUBNAGAR	2021	20.75
Telangana	MAHBUBNAGAR	2022	15.17
Telangana	MAHBUBNAGAR	2022	20.82
Telangana	MAHBUBNAGAR	2022	15.21
Telangana	MAHBUBNAGAR	2022	13.75
Telangana	MAHBUBNAGAR	2023	13.35
Telangana	MAHBUBNAGAR	2023	20.62
Telangana	NALGONDA	2022	6.96
Telangana	NALGONDA	2022	5.71
Telangana	NALGONDA	2023	9.91
Telangana	NALGONDA	2023	8.13
Telangana	NALGONDA	2022	7.1
Telangana	NALGONDA	2022	5.84
Telangana	NALGONDA	2023	9.16
Telangana	NALGONDA	2023	7.77
Telangana	NALGONDA	2022	7.15
Telangana	NALGONDA	2022	5.91
Telangana	NALGONDA	2023	9.01
Telangana	NALGONDA	2023	7.21
Telangana	RANGA REDDY	2021	4.9
Telangana	RANGA REDDY	2021	2.2
Telangana	RANGA REDDY	2021	2.03
Telangana	RANGA REDDY	2022	4.95
Telangana	RANGA REDDY	2022	3.56
Telangana	RANGA REDDY	2022	2.21
Telangana	RANGA REDDY	2022	2.2
Telangana	RANGA REDDY	2023	5.14
Telangana	RANGA REDDY	2023	3.66
Telangana	MAHBUBNAGAR	2021	13.8
Telangana	MAHBUBNAGAR	2021	12.5
Telangana	MAHBUBNAGAR	2021	11.32
Telangana	MAHBUBNAGAR	2022	13.2
Telangana	MAHBUBNAGAR	2022	14.02
Telangana	MAHBUBNAGAR	2022	7.4
Telangana	MAHBUBNAGAR	2022	8.39
Telangana	MAHBUBNAGAR	2023	12.09
Telangana	MAHBUBNAGAR	2023	12.52
Telangana	WARANGAL RURAL	2021	5.88
Telangana	WARANGAL RURAL	2021	6.18
Telangana	WARANGAL RURAL	2021	5.06
Telangana	WARANGAL RURAL	2022	5.61
Telangana	WARANGAL RURAL	2022	8.98
Telangana	WARANGAL RURAL	2022	2.6
Telangana	WARANGAL RURAL	2022	2.18
Telangana	WARANGAL RURAL	2023	3.77
Telangana	WARANGAL RURAL	2023	6.11
Telangana	WARANGAL RURAL	2023	3.5
Telangana	JANGAON	2023	3.77
Telangana	MAHBUBNAGAR	2022	1.92
Telangana	MAHBUBNAGAR	2022	3.98
Telangana	MAHBUBNAGAR	2022	1.79
Telangana	MAHBUBNAGAR	2022	1.51
Telangana	MAHBUBNAGAR	2023	1.68
Telangana	MAHBUBNAGAR	2021	3.83
Telangana	MAHBUBNAGAR	2022	4.48
Telangana	MAHBUBNAGAR	2022	4.6
Telangana	MAHBUBNAGAR	2022	2.84
Telangana	MAHBUBNAGAR	2022	2.97
Telangana	MAHBUBNAGAR	2023	5.66
Telangana	NALGONDA	2021	5.06
Telangana	NALGONDA	2021	5.63
Telangana	NALGONDA	2021	1.02
Telangana	NALGONDA	2022	2.4
Telangana	NALGONDA	2022	6.68
Telangana	NALGONDA	2022	3.25
Telangana	NALGONDA	2022	4.1
Telangana	NALGONDA	2023	6.6
Telangana	NALGONDA	2023	1.58
Telangana	WANAPARTHY	2023	8.18
Telangana	WANAPARTHY	2023	7.71
Telangana	MAHBUBNAGAR	2023	8.18
Telangana	MAHBUBNAGAR	2023	7.24
Telangana	WARANGAL RURAL	2021	1.4
Telangana	WARANGAL RURAL	2021	4.5
Telangana	WARANGAL RURAL	2021	2.87
Telangana	WARANGAL RURAL	2022	2.34
Telangana	WARANGAL RURAL	2022	10.58
Telangana	WARANGAL RURAL	2022	2.15
Telangana	WARANGAL RURAL	2022	1.35
Telangana	WARANGAL RURAL	2023	3.22
Telangana	WARANGAL RURAL	2023	7.6
Telangana	WARANGAL RURAL	2023	3.06
Telangana	WARANGAL RURAL	2022	0.59
Telangana	WARANGAL RURAL	2022	1.6
Telangana	WARANGAL RURAL	2023	7.21
Telangana	WARANGAL RURAL	2023	1.58
Telangana	WARANGAL RURAL	2022	2.69
Telangana	WARANGAL RURAL	2022	3.46
Telangana	WARANGAL RURAL	2022	1.92
Telangana	WARANGAL RURAL	2023	7.12
Telangana	MAHBUBNAGAR	2021	5.69
Telangana	MEDAK	2023	3.96
Telangana	MAHBUBNAGAR	2021	7.7
Telangana	MAHBUBNAGAR	2021	6.92
Telangana	MAHBUBNAGAR	2021	7.21
Telangana	MAHBUBNAGAR	2022	7.64
Telangana	MAHBUBNAGAR	2022	8.37
Telangana	MAHBUBNAGAR	2022	3.99
Telangana	MAHBUBNAGAR	2022	6.88
Telangana	NIZAMABAD	2021	14.51
Telangana	NIZAMABAD	2022	13.11
Telangana	NAGARKURNOOL	2023	3.36
Telangana	NAGARKURNOOL	2023	7.14
Telangana	NAGARKURNOOL	2023	7.72
Telangana	MAHBUBNAGAR	2021	14.15
Telangana	MAHBUBNAGAR	2021	13.71
Telangana	MAHBUBNAGAR	2021	9.22
Telangana	MAHBUBNAGAR	2022	9.63
Telangana	MAHBUBNAGAR	2022	11.68
Telangana	MAHBUBNAGAR	2022	7.75
Telangana	MAHBUBNAGAR	2022	1.77
Telangana	MAHBUBNAGAR	2023	3.36
Telangana	MAHBUBNAGAR	2023	7.72
Telangana	NALGONDA	2023	3.17
Telangana	NALGONDA	2023	4.67
Telangana	NALGONDA	2023	8.7
Telangana	NALGONDA	2021	2.93
Telangana	NALGONDA	2021	2.87
Telangana	NALGONDA	2021	3.37
Telangana	NALGONDA	2022	3.11
Telangana	NALGONDA	2022	4.14
Telangana	NALGONDA	2022	2.94
Telangana	NALGONDA	2022	2.4
Telangana	NALGONDA	2023	4.7
Telangana	KARIMNAGAR	2021	3.57
Telangana	KARIMNAGAR	2021	3.65
Telangana	KARIMNAGAR	2021	3.31
Telangana	KARIMNAGAR	2022	4.03
Telangana	KARIMNAGAR	2022	5.3
Telangana	KARIMNAGAR	2022	1.11
Telangana	KARIMNAGAR	2022	2.27
Telangana	KARIMNAGAR	2023	4.53
Telangana	KARIMNAGAR	2023	6.45
Telangana	KARIMNAGAR	2023	2.67
Telangana	NALGONDA	2021	5.06
Telangana	NALGONDA	2021	3.62
Telangana	NALGONDA	2021	4.22
Telangana	NALGONDA	2022	4.86
Telangana	NALGONDA	2022	5.71
Telangana	NALGONDA	2022	3.57
Telangana	NALGONDA	2022	3.51
Telangana	NALGONDA	2023	7
Telangana	NALGONDA	2023	5.24
Telangana	KHAMMAM	2021	6.28
Telangana	KHAMMAM	2021	3.45
Telangana	KHAMMAM	2021	5.76
Telangana	KHAMMAM	2022	6.65
Telangana	KHAMMAM	2022	9.54
Telangana	KHAMMAM	2022	1.33
Telangana	KHAMMAM	2022	5.6
Telangana	KHAMMAM	2023	8.94
Telangana	KHAMMAM	2023	3.24
Telangana	MAHBUBNAGAR	2021	1.84
